#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	18867	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18868	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18869	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18870	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18871	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18872	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18873	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18874	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18875	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18876	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18877	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	18878	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18879	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18880	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18881	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18882	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18883	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18884	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18885	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18886	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18887	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18888	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18889	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18890	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18891	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18892	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	18893	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18894	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18895	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18896	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18897	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18898	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18899	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	18900	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	18901	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18902	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18903	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18904	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18905	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18906	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18907	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18908	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	18909	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18910	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18911	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18912	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18913	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18914	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18915	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18916	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18917	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18918	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18919	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18920	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18921	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18922	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18923	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18924	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18925	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18926	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18927	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18928	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18929	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18930	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18931	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18932	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18933	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18934	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18935	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18936	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18937	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18938	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18939	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18940	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18941	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18942	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18943	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18944	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18945	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18946	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18947	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18948	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18949	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18950	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18951	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18952	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18953	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18954	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18955	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18956	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18957	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	18958	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	18959	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18960	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18961	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18962	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	18963	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18964	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18965	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18966	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18967	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	18968	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18969	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18970	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18971	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	18972	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18973	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18974	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18975	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18976	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18977	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18978	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18979	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18980	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18981	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18982	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18983	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18984	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18985	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18986	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18987	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18988	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	18989	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18990	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18991	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18992	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18993	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	18994	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18995	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18996	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18997	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18998	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	18999	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	19000	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19001	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19002	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19003	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19004	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19005	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19006	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19007	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19008	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19009	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19010	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19011	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19012	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19013	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19014	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19015	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19016	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19017	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19018	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19019	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19020	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19021	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19022	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19023	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19024	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19025	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19026	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19027	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19028	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19029	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19030	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19031	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19032	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19033	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19034	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19035	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19036	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19037	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19038	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19039	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19040	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19041	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19042	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19043	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19044	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19045	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19046	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19047	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19048	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19049	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19050	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19051	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19052	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19053	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19054	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19055	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19056	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19057	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19058	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19059	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19060	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	19061	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	19062	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	19063	-1.039912	-0.587787	-inf	-0.587787	-0.587787
J02459.1	19064	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19065	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19066	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19067	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19068	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19069	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19070	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19071	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19072	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19073	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19074	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19075	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19076	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19077	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19078	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19079	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19080	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19081	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19082	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19083	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19084	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19085	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19086	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19087	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19088	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19089	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19090	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19091	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19092	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19093	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19094	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19095	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19096	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19097	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19098	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19099	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19100	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19101	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19102	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19103	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19104	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19105	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19106	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19107	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19108	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19109	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19110	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19111	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19112	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19113	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19114	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19115	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19116	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19117	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19118	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19119	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19120	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19121	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	19122	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	19123	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19124	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19125	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19126	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19127	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19128	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19129	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19130	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19131	-35.378818	-35.908669	-34.299232	-38.105896	-36.496456
J02459.1	19132	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19133	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19134	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19135	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19136	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19137	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19138	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19139	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19140	-34.641220	-35.215515	-33.606079	-37.412743	-35.803303
J02459.1	19141	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19142	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19143	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19144	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19145	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19146	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19147	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19148	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19149	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19150	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19151	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19152	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	19153	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	19154	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	19155	-33.254925	-33.829197	-32.219765	-36.026367	-34.416977
J02459.1	19156	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19157	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
J02459.1	19158	-33.970051	-34.522358	-32.912922	-36.719582	-35.110146
